player_id,full_name,first_year,last_year,positions_played,height_in_inches,weight_in_pounds,birth_date,colleges_played_for
bennema01,Mario Bennett,1996,2000,F,78,235.0,08/01/1973,Arizona State
benneme01,Mel Bennett,1976,1982,F,79,200.0,01/04/1955,Pitt
bennesp01,Spider Bennett,1969,1969,G,75,190.0,08/04/1943,Winston-Salem State
benneto01,Tony Bennett,1993,1995,G,72,175.0,06/01/1969,Green Bay
bennewi01,Winston Bennett,1990,1992,F,79,210.0,02/09/1965,Kentucky
benoida01,David Benoit,1992,2001,F,80,220.0,05/09/1968,Alabama
bensoke02,Keith Benson,2012,2012,C,83,240.0,08/13/1988,Oakland
bensoke01,Kent Benson,1978,1988,C,83,245.0,12/27/1954,Indiana
bentibe01,Ben Bentil,2017,2017,F,81,235.0,03/29/1995,Providence
bercege01,Gene Berce,1950,1950,G-F,71,175.0,11/22/1926,Marquette
bergega01,Gary Bergen,1957,1957,C,80,210.0,07/16/1932,Utah
berghla01,Larry Bergh,1970,1970,F,80,210.0,04/02/1945,Weber State
bernaju01,Jules Bernard,2024,2024,F,79,210.0,01/21/2000,UCLA
berryri01,Ricky Berry,1989,1989,F,80,205.0,10/06/1964,Oregon State San Jose State
berrywa01,Walter Berry,1987,1989,F,80,215.0,05/14/1964,St. John's
bertada02,Dairis Bertāns,2019,2019,G,76,200.0,09/09/1989,
bertada01,Dāvis Bertāns,2017,2024,F,82,225.0,11/12/1992,
beshode01,Del Beshore,1979,1980,G,71,165.0,11/29/1956,California University of Pennslyvania
besttr01,Travis Best,1996,2005,G,71,182.0,07/12/1972,Georgia Tech
beverpa01,Patrick Beverley,2013,2024,G,74,180.0,07/12/1988,Arkansas
beysa01,Saddiq Bey,2021,2024,F,79,215.0,04/09/1999,Villanova
beyty01,Tyler Bey,2021,2021,F,79,215.0,02/10/1998,Colorado
bhullsi01,Sim Bhullar,2015,2015,C,89,360.0,12/02/1992,New Mexico State
bialowe01,Wes Bialosuknia,1968,1968,G,74,185.0,06/08/1945,UConn
biancal01,Al Bianchi,1957,1966,G,75,185.0,03/26/1932,Bowling Green
biasaha01,Hank Biasatti,1947,1947,G,71,175.0,01/14/1922,Assumption University
bibbyhe01,Henry Bibby,1973,1981,G,73,185.0,11/24/1949,UCLA
bibbymi01,Mike Bibby,1999,2012,G,73,190.0,05/13/1978,Arizona
biedeed01,Ed Biedenbach,1969,1969,G,73,175.0,08/12/1945,NC State
biedran01,Andris Biedriņš,2005,2014,C,83,240.0,04/02/1986,
bielkdo01,Don Bielke,1956,1956,C,79,240.0,05/10/1932,Valparaiso
bigelbo01,Bob Bigelow,1976,1979,F-G,79,215.0,12/26/1953,Penn
billili01,Lionel Billingy,1975,1975,F-C,81,215.0,08/31/1952,Duquesne
billuch01,Chauncey Billups,1998,2014,G,75,202.0,09/25/1976,Colorado
bingda01,Dave Bing,1967,1978,G,75,180.0,11/24/1943,Syracuse
biniojo01,Joe Binion,1987,1987,F,80,235.0,03/26/1961,North Carolina A&T
birchkh01,Khem Birch,2018,2023,C-F,81,233.0,09/28/1992,Pitt UNLV
birdja01,Jabari Bird,2018,2018,G,78,198.0,07/03/1994,California
birdje01,Jerry Bird,1959,1959,F,78,210.0,02/02/1935,Kentucky
birdla01,Larry Bird,1980,1992,F,81,220.0,12/07/1956,Indiana State University
birdsot01,Otis Birdsong,1978,1989,G,75,190.0,12/09/1955,Houston
bishoga01,Gale Bishop,1949,1949,F,75,195.0,06/04/1922,Washington State
bitadgo01,Goga Bitadze,2020,2025,C,83,250.0,07/20/1999,
bitimon01,Onuralp Bitim,2024,2024,F,78,215.0,03/31/1999,
biyombi01,Bismack Biyombo,2012,2025,C-F,80,255.0,08/28/1992,
bjeline01,Nemanja Bjelica,2016,2022,F,82,234.0,05/09/1988,
blabuw01,Uwe Blab,1986,1990,C,85,252.0,03/26/1962,Indiana
blackan01,Anthony Black,2024,2025,G,79,198.0,01/20/2004,Arkansas
blackch01,Charlie Black,1949,1952,F-C,77,200.0,06/15/1921,Kansas
blackle01,Leaky Black,2024,2024,F,81,205.0,06/14/1999,UNC
blackno01,Norman Black,1981,1981,G,77,185.0,11/12/1957,Saint Joseph's
blackta01,Tarik Black,2015,2018,C-F,81,250.0,11/22/1991,Memphis Kansas
blackto01,Tom Black,1971,1971,C,82,220.0,07/09/1941,South Dakota State
blackro01,Rolando Blackman,1982,1994,G,78,190.0,02/26/1959,Kansas State
blackal01,Alex Blackwell,1993,1993,F,78,250.0,06/27/1970,Monmouth University
blackco01,Cory Blackwell,1985,1985,F,78,210.0,03/27/1963,Wisconsin
blackja01,James Blackwell,1995,1995,G,72,190.0,02/25/1968,Dartmouth College
blackna01,Nate Blackwell,1988,1988,G,76,170.0,02/15/1965,Temple
blairde01,DeJuan Blair,2010,2016,F-C,79,270.0,04/22/1989,Pitt
blakest01,Steve Blake,2004,2016,G,75,172.0,02/26/1980,Maryland
blakean01,Antonio Blakeney,2018,2019,G,76,192.0,10/04/1996,LSU
blalowi01,Will Blalock,2007,2007,G,72,205.0,09/08/1983,Iowa State
blanege01,George Blaney,1962,1962,G,73,175.0,11/12/1939,Holy Cross
blankla01,Lance Blanks,1991,1993,G,76,190.0,09/09/1966,Virginia Texas
blantri01,Ricky Blanton,1993,1993,F,79,215.0,04/21/1966,LSU
blatcan01,Andray Blatche,2006,2014,F,83,235.0,08/22/1986,
blaylmo01,Mookie Blaylock,1990,2002,G,72,180.0,03/20/1967,Midland College Oklahoma
bledser01,Eric Bledsoe,2011,2022,G,73,214.0,12/09/1989,Kentucky
blevike01,Keljin Blevins,2021,2022,F,76,200.0,11/24/1995,Southern Miss Montana State
blevile01,Leon Blevins,1951,1951,G,74,160.0,06/25/1926,Arizona
blockjo01,John Block,1967,1976,F-C,81,207.0,04/16/1944,USC
bloommi01,Mike Bloom,1948,1949,F-C,78,190.0,01/14/1915,Temple
blossja01,Jaron Blossomgame,2019,2019,F,80,220.0,09/16/1993,Clemson
blounco01,Corie Blount,1994,2004,F,81,240.0,01/04/1969,Cincinnati
blounma01,Mark Blount,2001,2009,C,84,230.0,11/30/1975,Pitt
blueva01,Vander Blue,2014,2018,G,76,200.0,07/17/1992,Marquette
blumera01,Ray Blume,1982,1982,G,76,185.0,09/23/1958,Oregon State
bobbne01,Nelson Bobb,1950,1953,G,72,170.0,02/25/1924,Temple
bobbito01,Tony Bobbitt,2005,2005,G,76,190.0,10/22/1979,Cincinnati
bockhbu01,Bucky Bockhorn,1959,1965,G,76,200.0,07/08/1933,Dayton
boehebu01,Buddy Boeheim,2023,2024,G,78,205.0,11/11/1999,Syracuse
boerwto01,Tom Boerwinkle,1969,1978,C,84,265.0,08/23/1945,Tennessee
boganke01,Keith Bogans,2004,2014,G-F,77,215.0,05/12/1980,Kentucky
bogdabo01,Bogdan Bogdanović,2018,2025,G,77,220.0,08/18/1992,
bogdabo02,Bojan Bogdanović,2015,2024,G-F,79,226.0,04/18/1989,
boguemu01,Muggsy Bogues,1988,2001,G,63,136.0,01/09/1965,Wake Forest
bogutan01,Andrew Bogut,2006,2019,C,84,260.0,11/28/1984,Utah
bohanet01,Etdrick Bohannon,1998,2001,F,81,220.0,05/29/1973,Arizona Tennessee Auburn University at Montgomery
bolbo01,Bol Bol,2020,2025,F-C,87,220.0,11/16/1999,Oregon
bolma01,Manute Bol,1986,1995,C,91,200.0,10/16/1962,University of Bridgeport
boldejo01,Jonah Bolden,2019,2020,F,80,220.0,01/02/1996,UCLA
boldema01,Marques Bolden,2020,2024,C,82,249.0,04/17/1998,Duke
bolgebi01,Bill Bolger,1954,1954,F,77,205.0,08/21/1931,Georgetown
bolmale01,Leandro Bolmaro,2022,2023,F,78,200.0,09/11/2000,
bolomjo01,Joel Bolomboy,2017,2018,F,81,235.0,01/28/1994,Weber State
bolstdo01,Doug Bolstorff,1958,1958,G,76,195.0,10/29/1931,Minnesota
bonsage01,George Bon Salle,1962,1962,F,80,220.0,07/01/1935,Illinois
bonaad01,Adem Bona,2025,2025,F-C,82,235.0,03/28/2003,UCLA
bondph01,Phil Bond,1978,1978,G,74,175.0,07/27/1954,Louisville
bondwa01,Walter Bond,1993,1995,G,77,200.0,02/01/1969,Minnesota
bonejo01,Jordan Bone,2020,2021,G,74,180.0,11/05/1997,Tennessee
boneyde01,Dexter Boney,1997,1997,G,76,185.0,04/27/1970,UNLV
bongais01,Isaac Bonga,2019,2022,G,80,180.0,11/08/1999,
bonharo01,Ron Bonham,1965,1968,F,77,192.0,05/31/1942,Cincinnati
bonnean01,Anthony Bonner,1991,1996,F,80,215.0,06/08/1968,Saint Louis
bonnema01,Matt Bonner,2005,2016,F,82,235.0,04/05/1980,Florida
bookebu01,Butch Booker,1970,1970,C,82,230.0,07/20/1945,Cheyney (PA)
bookede01,Devin Booker,2016,2025,G,78,206.0,10/30/1996,Kentucky
bookeme01,Melvin Booker,1996,1997,G,74,185.0,08/20/1972,Missouri
booketr01,Trevor Booker,2011,2018,F,80,228.0,11/25/1987,Clemson
boonejo01,Josh Boone,2007,2010,F-C,82,237.0,11/21/1984,UConn
boonero01,Ron Boone,1969,1981,G-F,74,200.0,09/06/1946,Iowa Western Community College Clarinda Campus Idaho State University
boothca01,Calvin Booth,2000,2009,C,83,230.0,05/07/1976,Penn State
boothke01,Keith Booth,1998,1999,F,78,226.0,10/09/1974,Maryland
boozebo01,Bob Boozer,1961,1971,F,80,215.0,04/26/1937,Kansas State
boozeca01,Carlos Boozer,2003,2015,F-C,81,258.0,11/20/1981,Duke
borchcu01,Curtis Borchardt,2004,2005,C,84,240.0,09/13/1980,Stanford
bornhja01,Jake Bornheimer,1949,1950,F-C,77,200.0,06/29/1927,Muhlenberg College
borrela01,Lazaro Borrell,2000,2000,F,80,220.0,09/20/1972,
borsaik01,Ike Borsavage,1951,1951,C-F,80,220.0,07/25/1924,Temple
borylvi01,Vince Boryla,1950,1954,F,77,210.0,03/11/1927,Notre Dame Denver
boshch01,Chris Bosh,2004,2016,F-C,83,235.0,03/24/1984,Georgia Tech
bostiji01,Jim Bostic,1978,1978,F,79,225.0,01/28/1953,New Mexico State
bostobr01,Brandon Boston Jr,2022,2025,G-F,79,185.0,11/28/2001,Kentucky
bostola01,Lawrence Boston,1980,1980,F,80,225.0,05/18/1956,Vincennes University Maryland
bosweto01,Tom Boswell,1976,1984,F-C,81,220.0,10/02/1953,South Carolina State South Carolina
bouchch01,Chris Boucher,2018,2025,F,81,200.0,01/11/1993,New Mexico Junior College Northwest College Oregon
bouknja01,James Bouknight,2022,2024,G,77,190.0,09/18/2000,UConn
boumtru01,Ruben Boumtje-Boumtje,2002,2004,C,84,257.0,05/20/1978,Georgetown
bouyeja01,Jamaree Bouyea,2023,2025,G,74,180.0,06/27/1999,San Francisco
bovendo01,Don Boven,1950,1953,F-G,76,210.0,03/06/1925,Western Michigan
bowdlca01,Cal Bowdler,2000,2002,F,82,245.0,03/31/1977,Old Dominion
bowenbr02,Brian Bowen,2020,2021,F,78,190.0,10/02/1998,
bowenbr01,Bruce Bowen,1997,2009,F,79,185.0,06/14/1971,Cal State Fullerton
bowenry01,Ryan Bowen,2000,2010,F,79,215.0,11/20/1975,Iowa
bowento01,Tommie Bowens,1968,1970,F-C,80,220.0,07/07/1940,Grambling State University
bowiean01,Anthony Bowie,1989,1998,G-F,78,190.0,11/09/1963,Oklahoma
bowiesa01,Sam Bowie,1985,1995,C-F,85,235.0,03/17/1961,Kentucky
bowlior01,Orb Bowling,1968,1968,C,82,215.0,03/21/1939,Tennessee
bowmair01,Ira Bowman,2000,2002,G,77,195.0,06/11/1973,Providence Penn
bowmaky01,Ky Bowman,2020,2020,G,73,187.0,06/16/1997,Boston College
bowmana01,Nate Bowman,1967,1972,C,82,230.0,03/19/1943,Wichita State
boycedo01,Donnie Boyce,1996,1997,G,77,196.0,09/02/1973,Colorado
boydde01,Dennis Boyd,1979,1979,G,73,175.0,05/21/1954,Detroit Mercy
boydfr01,Freddie Boyd,1973,1978,G,74,180.0,06/13/1950,Oregon State
boydke01,Ken Boyd,1975,1975,F,77,195.0,03/25/1952,Boston University
boykiea01,Earl Boykins,1999,2012,G,65,135.0,06/02/1976,Eastern Michigan
boykoha01,Harry Boykoff,1950,1951,C,82,225.0,07/24/1922,St. John's
boynewi01,Winford Boynes,1979,1981,G-F,78,185.0,05/17/1957,San Francisco
bozemce01,Cedric Bozeman,2007,2007,G,78,207.0,03/07/1983,UCLA
bracest01,Steve Bracey,1973,1975,G,73,175.0,08/01/1950,Tulsa
brackcr01,Craig Brackins,2011,2012,F,82,230.0,10/09/1987,Iowa State
braddga01,Gary Bradds,1965,1971,F,80,210.0,07/26/1942,Ohio State
bradlal02,Alex Bradley,1982,1982,F,78,215.0,10/30/1959,Villanova
bradlal01,Alonzo Bradley,1978,1980,F,78,190.0,10/16/1953,Texas Southern
bradlav01,Avery Bradley,2011,2022,G,75,180.0,11/26/1990,Texas
bradlbi02,Bill Bradley,1968,1968,G,71,165.0,06/16/1941,Tennessee State
bradlbi01,Bill Bradley,1968,1977,F-G,77,205.0,07/28/1943,Princeton
bradlch01,Charles Bradley,1982,1984,G,77,215.0,05/16/1959,Wyoming
bradldu01,Dudley Bradley,1980,1989,G-F,78,195.0,03/19/1957,UNC
bradlji01,Jim Bradley,1974,1976,F,80,215.0,03/16/1952,Northern Illinois
bradljo01,Joe Bradley,1950,1950,G,75,175.0,09/24/1928,Oklahoma State
bradlmi01,Michael Bradley,2002,2006,F-C,82,245.0,04/18/1979,Kentucky Villanova
bradlsh01,Shawn Bradley,1994,2005,C,90,235.0,03/22/1972,BYU
bradlto01,Tony Bradley,2018,2025,F-C,82,248.0,01/08/1998,UNC
bradtma01,Mark Bradtke,1997,1997,C-F,82,265.0,09/27/1968,
braggma01,Marques Bragg,1996,1996,F,80,230.0,03/24/1970,Providence
braggto01,Torraye Braggs,2004,2005,F,80,245.0,05/15/1976,Xavier
bramlaj01,AJ Bramlett,2000,2000,C,82,227.0,01/10/1977,Arizona
brancad01,Adrian Branch,1987,1990,F-G,79,185.0,11/17/1963,Maryland
brandel01,Elton Brand,2000,2016,F-C,81,275.0,03/11/1979,Duke
brandte01,Terrell Brandon,1992,2002,G,71,180.0,05/20/1970,Oregon
branhma01,Malaki Branham,2023,2025,G,76,180.0,05/12/2003,Ohio State
brannbo01,Bob Brannum,1950,1955,F-C,77,215.0,05/28/1926,Kentucky Michigan State
bransbr01,Brad Branson,1982,1983,C-F,82,220.0,09/24/1958,SMU
bransje01,Jesse Branson,1966,1968,F,79,195.0,01/07/1942,Elon University
brantja01,Jarrell Brantley,2020,2023,F,77,250.0,06/07/1996,College of Charleston
brascji01,Jim Brasco,1953,1953,G,73,170.0,02/03/1931,NYU
bratzmi01,Mike Bratz,1978,1986,G,74,185.0,10/17/1955,Stanford
braunca01,Carl Braun,1948,1962,G-F,77,180.0,09/25/1927,Colgate
braunch01,Christian Braun,2023,2025,G,78,218.0,04/17/2001,Kansas
brazdig01,Ignas Brazdeikis,2020,2022,F,78,221.0,01/08/1999,Michigan
breauti01,Tim Breaux,1995,1998,F,79,215.0,09/19/1970,Wyoming
bremejr01,JR Bremer,2003,2004,G,74,185.0,09/19/1980,St. Bonaventure
brennpe01,Pete Brennan,1959,1959,F,78,205.0,09/23/1936,UNC
brennto01,Tom Brennan,1955,1955,F,75,195.0,08/06/1930,Villanova
breuera01,Randy Breuer,1984,1994,C,87,230.0,10/11/1960,Minnesota
breweco01,Corey Brewer,2008,2020,F-G,81,186.0,03/05/1986,Florida
breweja01,Jamison Brewer,2002,2005,G,76,184.0,11/19/1980,Auburn
breweji01,Jim Brewer,1974,1982,F-C,81,210.0,12/03/1951,Minnesota
brewero01,Ron Brewer,1979,1986,G,76,180.0,07/16/1955,University of Arkansas-Fort Smith Arkansas
brewero02,Ronnie Brewer,2007,2014,G-F,79,220.0,03/20/1985,Arkansas
brezepr01,Primož Brezec,2002,2010,C,86,252.0,10/02/1979,
brianfr01,Frankie Brian,1950,1956,G,73,180.0,05/01/1923,LSU
brickfr01,Frank Brickowski,1985,1997,F-C,81,240.0,08/14/1959,Penn State
bridgju01,Junior Bridgeman,1976,1987,F-G,77,210.0,09/17/1953,Louisville
bridgbi01,Bill Bridges,1963,1975,F-C,78,228.0,04/04/1939,Kansas
bridgja01,Jalen Bridges,2025,2025,F,80,225.0,05/14/2001,West Virginia Baylor
bridgmi01,Mikal Bridges,2019,2025,F-G,78,209.0,08/30/1996,Villanova
bridgmi02,Miles Bridges,2019,2025,G-F,79,225.0,03/21/1998,Michigan State
brighal01,Al Brightman,1947,1947,F,74,195.0,09/22/1923,University of Charleston
brimaam01,Amida Brimah,2021,2021,C,82,230.0,02/11/1994,UConn
brindau01,Aud Brindley,1947,1947,F,76,175.0,12/31/1923,Dartmouth College
briscis01,Isaiah Briscoe,2019,2019,G,75,215.0,04/13/1996,Kentucky
briskjo01,John Brisker,1970,1975,F-G,77,210.0,06/15/1947,Toledo
brissos01,Oshae Brissett,2020,2025,F,79,210.0,06/20/1998,Syracuse
bristal01,Allan Bristow,1974,1983,F-G,79,210.0,08/23/1951,Virginia Tech
brittty01,Tyrone Britt,1968,1968,G,76,190.0,04/18/1944,Johnson C. Smith University
brittwa01,Wayman Britt,1978,1978,G,74,185.0,08/31/1952,Michigan
brittmi01,Mike Brittain,1986,1987,C,84,235.0,06/21/1963,South Carolina
brittda01,Dave Britton,1981,1981,G,76,180.0,08/29/1958,Texas A&M
brockiz01,Izaiah Brockington,2024,2024,G,76,200.0,07/12/1999,St. Bonaventure Penn State Iowa State
brockjo01,Jon Brockman,2010,2012,F,79,255.0,03/20/1987,Washington
broekry01,Ryan Broekhoff,2019,2020,F,78,215.0,08/23/1990,Valparaiso
brogaji01,Jim Brogan,1982,1983,G,76,185.0,02/24/1958,West Virginia Wesleyan College
brogdma01,Malcolm Brogdon,2017,2025,G,76,229.0,12/11/1992,Virginia
brokaga01,Gary Brokaw,1975,1978,G,76,178.0,01/11/1954,Notre Dame
brookpr01,Price Brookfield,1949,1950,F-G,76,185.0,05/11/1920,West Texas A&M University
brookcl01,Clarence Brookins,1971,1971,F,76,190.0,,Temple
brookaa01,Aaron Brooks,2008,2018,G,72,161.0,01/14/1985,Oregon
brookar01,Armoni Brooks,2021,2024,G,75,195.0,06/05/1998,Houston
brookdi01,Dillon Brooks,2018,2025,F-G,78,225.0,01/22/1996,Oregon
brookke02,Keion Brooks Jr,2025,2025,F,79,210.0,08/07/2000,Kentucky Washington
brookke01,Kevin Brooks,1992,1994,F,78,200.0,10/12/1969,Louisiana
brookma01,MarShon Brooks,2012,2019,G-F,77,200.0,01/26/1989,Providence
brookmi01,Michael Brooks,1981,1988,F,79,220.0,08/17/1958,La Salle
brooksc01,Scott Brooks,1989,1998,G,71,165.0,07/31/1965,TCU University of California Irvine
brownan01,Andre Brown,2007,2009,F,81,245.0,05/12/1981,DePaul
brownan02,Anthony Brown,2016,2018,F-G,79,210.0,10/10/1992,Stanford
brownbo01,Bob Brown,1949,1950,F,76,205.0,11/12/1923,Miami University
brownbo02,Bobby Brown,2009,2018,G,74,175.0,09/24/1984,Cal State Fullerton
brownbr01,Bruce Brown,2019,2025,G-F,76,202.0,08/15/1996,Miami (FL)
brownch02,Charlie Brown Jr,2020,2024,G,78,199.0,02/02/1997,Saint Joseph's
brownch05,Chaundee Brown Jr,2022,2022,G-F,77,215.0,12/04/1998,Wake Forest Michigan
brownch01,Chucky Brown,1990,2002,F,79,214.0,02/29/1968,NC State
brownda02,Damone Brown,2002,2005,F,81,200.0,06/28/1979,Syracuse
brownda01,Darrel Brown,1949,1949,F,74,175.0,03/14/1923,Humboldt State University
brownde01,Dee Brown,1991,2002,G,74,205.0,11/29/1968,Jacksonville University
brownde03,Dee Brown,2007,2009,G,72,185.0,08/17/1984,Illinois
brownde04,Derrick Brown,2010,2012,F,79,225.0,09/08/1987,Xavier
brownde02,Devin Brown,2003,2010,G,77,220.0,12/30/1978,Texas-San Antonio
browner01,Ernest Brown,2002,2002,C,84,244.0,05/17/1979,Indian Hills Community College
brownfr01,Fred Brown,1972,1984,G,75,182.0,08/07/1948,Southeastern Iowa Community College West Burlington Campus Iowa
brownge01,George Brown,1958,1958,F,78,190.0,10/30/1935,Wayne State University
brownge02,Gerald Brown,1999,1999,G,76,210.0,07/28/1975,Pepperdine
browngr01,Greg Brown III,2022,2024,F,79,205.0,09/01/2001,Texas
brownha01,Harold Brown,1947,1947,G,72,155.0,10/02/1923,University of Evansville
brownja01,Jabari Brown,2015,2015,G,76,215.0,12/18/1992,Oregon Missouri
brownja02,Jaylen Brown,2017,2025,F-G,78,223.0,10/24/1996,California
brownjo01,John Brown,1974,1980,F,79,220.0,12/14/1951,Missouri
brownke01,Kedrick Brown,2002,2005,G,79,222.0,03/18/1981,Okaloosa-Walton Community College
brownke03,Kendall Brown,2023,2024,G-F,80,205.0,05/11/2003,Baylor
brownko01,Kobe Brown,2024,2025,G-F,79,250.0,01/01/2000,Missouri
brownkw01,Kwame Brown,2002,2013,F,83,270.0,03/10/1982,
brownla01,Larry Brown,1968,1972,G,69,160.0,09/14/1940,UNC
brownle01,Leon Brown,1947,1947,F,75,190.0,10/12/1919,Wyoming
brownle02,Lewis Brown,1981,1981,C,83,225.0,02/19/1955,UNLV
brownlo01,Lorenzo Brown,2014,2019,G,77,189.0,08/26/1990,NC State
brownma01,Marcus Brown,1997,2000,G,75,185.0,04/03/1974,Murray State
brownma02,Markel Brown,2015,2018,G,75,190.0,01/29/1992,Oklahoma State
brownmi01,Mike Brown,1987,1997,C-F,81,257.0,07/19/1963,George Washington
brownmo01,Moses Brown,2020,2025,C,86,245.0,10/13/1999,UCLA
brownmy01,Myron Brown,1992,1992,G,75,180.0,11/03/1969,Slippery Rock University of Pennsylvania
brownpj01,PJ Brown,1994,2008,F-C,83,225.0,10/14/1969,Louisiana Tech
brownra02,Randy Brown,1992,2003,G,74,190.0,05/22/1968,Houston New Mexico State
brownra01,Raymond Brown,1990,1990,F,80,220.0,07/05/1965,Mississippi State Idaho
brownri01,Rickey Brown,1981,1985,C-F,82,215.0,08/20/1958,Mississippi State
brownro01,Roger Brown,1968,1975,F-G,77,205.0,05/22/1942,Dayton
brownro02,Roger Brown,1973,1980,C,83,225.0,02/23/1950,Kansas
brownsh01,Shannon Brown,2007,2015,G,76,205.0,11/29/1985,Michigan State
brownst01,Stan Brown,1948,1952,F,75,200.0,06/27/1929,
brownst02,Sterling Brown,2018,2023,G,77,219.0,02/10/1995,SMU
brownti01,Tierre Brown,2002,2005,G,74,189.0,06/03/1979,McNeese State University
brownto01,Tony Brown,1985,1992,F-G,78,185.0,07/29/1960,Arkansas
browntr01,Troy Brown Jr,2019,2024,G-F,78,215.0,07/28/1999,Oregon
brownji01,Jim Browne,1949,1950,C,82,235.0,01/01/1930,
brundst01,Stanley Brundy,1990,1990,F,78,210.0,11/13/1967,DePaul
brunkbr01,Brian Brunkhorst,1969,1969,F,78,208.0,06/12/1945,Marquette
brunsge01,George Bruns,1973,1973,G,72,160.0,08/30/1946,Manhattan University
brunsja01,Jalen Brunson,2019,2025,G,74,190.0,08/31/1996,Villanova
brunsri01,Rick Brunson,1998,2006,G,76,190.0,06/14/1972,Temple
brussni01,Nicolás Brussino,2017,2018,G-F,79,195.0,03/02/1993,
bryanel01,Elijah Bryant,2021,2021,G,77,210.0,04/19/1995,Elon University BYU
bryanem01,Em Bryant,1965,1972,G,73,175.0,11/04/1938,DePaul
bryanjo01,Joe Bryant,1976,1983,F-C,82,200.0,10/19/1954,La Salle
bryanko01,Kobe Bryant,1997,2016,G-F,78,212.0,08/23/1978,
bryanma01,Mark Bryant,1989,2003,F-C,81,245.0,04/25/1965,Seton Hall
bryanth01,Thomas Bryant,2018,2025,C,82,248.0,07/31/1997,Indiana
bryanwa01,Wallace Bryant,1984,1986,C,84,245.0,07/14/1959,San Francisco
brynto01,Torgeir Bryn,1990,1990,C,81,250.0,08/08/1964,Texas State University
buccige01,George Bucci,1976,1976,G,75,200.0,07/09/1953,Manhattan University
buchash01,Shaq Buchanan,2022,2022,G,75,190.0,01/30/1997,Northeast Mississippi Community College Murray State
buckhjo01,Joe Buckhalter,1962,1963,F,79,210.0,08/01/1937,Tennessee State
bucknst01,Steve Bucknall,1990,1990,G,78,215.0,03/17/1966,UNC
buckncl01,Cleveland Buckner,1962,1963,F-C,81,210.0,08/17/1938,Jackson State University
buckngr01,Greg Buckner,2000,2009,G,76,210.0,09/16/1976,Clemson
bucknqu01,Quinn Buckner,1977,1986,G,75,190.0,08/20/1954,Indiana
buddda01,Dave Budd,1961,1965,F,78,205.0,10/28/1938,Wake Forest
budinch01,Chase Budinger,2010,2016,F,79,209.0,05/22/1988,Arizona
budkowa01,Walt Budko,1949,1952,F-C,77,220.0,07/30/1925,Columbia University
buechju01,Jud Buechler,1991,2002,F-G,78,220.0,06/19/1968,Arizona
bufkiko01,Kobe Bufkin,2024,2025,G,76,195.0,09/21/2003,Michigan
buforro01,Rodney Buford,2000,2005,G-F,77,189.0,11/02/1977,Creighton
bullama01,Matt Bullard,1991,2002,F,82,215.0,06/05/1967,Colorado Iowa
bullore01,Reggie Bullock,2014,2024,G-F,78,205.0,03/16/1991,UNC
buncela01,Larry Bunce,1968,1969,C,84,240.0,07/29/1945,Texas-El Paso Riverside Community College Utah State University
bunchgr01,Greg Bunch,1979,1979,F,78,190.0,05/15/1956,Cal State Fullerton
buntdi01,Dick Bunt,1953,1953,G,72,170.0,07/13/1930,NYU
buntibi01,Bill Buntin,1966,1966,C-F,79,250.0,05/05/1942,Michigan
buntibi02,Bill Bunting,1970,1972,F-C,80,200.0,08/26/1947,UNC
burdeti01,Ticky Burden,1976,1978,G,74,185.0,02/28/1953,Utah
burkepa01,Pat Burke,2003,2007,C-F,83,250.0,12/14/1973,Auburn
burketr01,Trey Burke,2014,2022,G,72,185.0,11/12/1992,Michigan
burkmro01,Roger Burkman,1982,1982,G,77,175.0,05/22/1958,Louisville
burksal01,Alec Burks,2012,2025,G,78,214.0,07/20/1991,Colorado
burksan01,Antonio Burks,2005,2006,G,73,200.0,02/25/1980,Memphis
burleke01,Kevin Burleson,2006,2006,G,75,205.0,09/04/1979,Minnesota
burleto01,Tom Burleson,1975,1981,C,86,225.0,02/24/1952,NC State
burmaja01,Jack Burmaster,1950,1950,G,75,190.0,12/23/1926,Illinois
burnsda01,David Burns,1982,1982,G,74,180.0,07/03/1958,Saint Louis
burnsev01,Evers Burns,1994,1994,F,80,260.0,08/24/1971,Maryland
burnsji01,Jim Burns,1968,1968,G,75,195.0,09/21/1945,Northwestern
burresc01,Scott Burrell,1994,2001,G-F,79,218.0,01/12/1971,UConn
burriar01,Art Burris,1951,1952,F,77,220.0,04/07/1924,Tennessee
burroju01,Junior Burrough,1996,1996,F,80,242.0,01/18/1973,Virginia
